transaction_id,transaction_time,amount,user_id,device_type,merchant_category,ip_country,entry_mode
9342,2024-02-16 11:16:00,456,4808,mobile,Grocery,US,Manual_Keyed
9343,2024-02-16 11:21:00,190,6161,web,Electronics,US,Contactless
9344,2024-02-16 11:21:00,82,2847,mobile,Digital Goods,CA,Manual_Keyed
9345,2024-02-16 11:22:00,55,2847,mobile,Digital Goods,DE,Manual_Keyed
9346,2024-02-16 11:23:00,62,2847,mobile,Digital Goods,DE,Manual_Keyed
9347,2024-02-16 11:23:00,63,5366,mobile,Digital Goods,AU,Manual_Keyed
9348,2024-02-16 11:24:00,55,5366,mobile,Digital Goods,DE,Manual_Keyed
9349,2024-02-16 11:25:00,56,5366,mobile,Digital Goods,UK,Manual_Keyed
9350,2024-02-16 11:26:00,67,5876,mobile,Digital Goods,DE,Manual_Keyed
9351,2024-02-16 11:27:00,79,5876,mobile,Digital Goods,AU,Manual_Keyed
9352,2024-02-16 11:27:00,68,5876,mobile,Digital Goods,AU,Manual_Keyed
9353,2024-02-16 11:38:00,379,2879,mobile,Grocery,UK,Chip
9354,2024-02-16 11:45:00,402,2017,web,Travel,AU,Chip
9355,2024-02-16 11:51:00,468,5530,web,Travel,US,Chip
9356,2024-02-16 11:57:00,54,5657,mobile,Travel,US,Chip
9357,2024-02-16 12:09:00,499,2560,mobile,Grocery,CA,Contactless
9358,2024-02-16 12:11:00,1940,7291,web,Travel,AU,Manual_Keyed
9359,2024-02-16 12:25:00,149,3786,mobile,Grocery,US,Contactless
9360,2024-02-16 12:32:00,328,1589,tablet,Grocery,DE,Manual_Keyed
9361,2024-02-16 12:35:00,174,1078,mobile,Travel,DE,Contactless
9362,2024-02-16 12:38:00,343,2143,mobile,Travel,US,Contactless
9363,2024-02-16 12:38:00,50,4558,mobile,Digital Goods,DE,Manual_Keyed
9364,2024-02-16 12:39:00,60,4558,mobile,Digital Goods,AU,Manual_Keyed
9365,2024-02-16 12:40:00,50,4558,mobile,Digital Goods,CA,Manual_Keyed
9366,2024-02-16 12:41:00,68,4558,mobile,Digital Goods,CA,Manual_Keyed
9367,2024-02-16 12:41:00,76,4558,mobile,Digital Goods,DE,Manual_Keyed
9368,2024-02-16 12:42:00,77,4558,mobile,Digital Goods,DE,Manual_Keyed
9369,2024-02-16 12:45:00,300,1152,mobile,Digital Goods,US,Chip
9370,2024-02-16 12:45:00,78,1977,mobile,Digital Goods,UK,Manual_Keyed
9371,2024-02-16 12:46:00,78,1977,mobile,Digital Goods,UK,Manual_Keyed
9372,2024-02-16 12:46:00,85,1977,mobile,Digital Goods,UK,Manual_Keyed
9373,2024-02-16 12:47:00,62,1977,mobile,Digital Goods,UK,Manual_Keyed
9374,2024-02-16 12:47:00,50,1977,mobile,Digital Goods,AU,Manual_Keyed
9375,2024-02-16 12:48:00,54,1977,mobile,Digital Goods,DE,Manual_Keyed
9376,2024-02-16 12:48:00,73,1977,mobile,Digital Goods,UK,Manual_Keyed
9377,2024-02-16 13:00:00,89,6026,web,Digital Goods,UK,Chip
9378,2024-02-16 13:02:00,77,4546,web,Digital Goods,US,Chip
9379,2024-02-16 13:08:00,307,7696,mobile,Travel,AU,Chip
9380,2024-02-16 13:08:00,77,1242,mobile,Digital Goods,CA,Manual_Keyed
9381,2024-02-16 13:08:00,50,1242,mobile,Digital Goods,AU,Manual_Keyed
9382,2024-02-16 13:09:00,68,1242,mobile,Digital Goods,UK,Manual_Keyed
9383,2024-02-16 13:09:00,70,1242,mobile,Digital Goods,DE,Manual_Keyed
9384,2024-02-16 13:10:00,51,1242,mobile,Digital Goods,DE,Manual_Keyed
9385,2024-02-16 13:11:00,51,1242,mobile,Digital Goods,DE,Manual_Keyed
9386,2024-02-16 13:12:00,88,1242,mobile,Digital Goods,UK,Manual_Keyed
9387,2024-02-16 13:25:00,208,4297,mobile,Travel,AU,Contactless
9388,2024-02-16 13:30:00,152,2923,mobile,Grocery,AU,Chip
9389,2024-02-16 13:30:00,78,6078,mobile,Digital Goods,AU,Manual_Keyed
9390,2024-02-16 13:31:00,80,6078,mobile,Digital Goods,CA,Manual_Keyed
9391,2024-02-16 13:31:00,61,6078,mobile,Digital Goods,UK,Manual_Keyed
9392,2024-02-16 13:32:00,61,6078,mobile,Digital Goods,AU,Manual_Keyed
9393,2024-02-16 13:32:00,78,6078,mobile,Digital Goods,AU,Manual_Keyed
9394,2024-02-16 13:33:00,66,6078,mobile,Digital Goods,AU,Manual_Keyed
9395,2024-02-16 13:33:00,63,6078,mobile,Digital Goods,DE,Manual_Keyed
9396,2024-02-16 13:34:00,86,3986,mobile,Digital Goods,DE,Manual_Keyed
9397,2024-02-16 13:34:00,55,3986,mobile,Digital Goods,DE,Manual_Keyed
9398,2024-02-16 13:35:00,76,3986,mobile,Digital Goods,AU,Manual_Keyed
9399,2024-02-16 13:36:00,66,3986,mobile,Digital Goods,AU,Manual_Keyed
9400,2024-02-16 13:42:00,291,6226,tablet,Digital Goods,US,Contactless
9401,2024-02-16 13:54:00,1891,5919,mobile,Travel,DE,Manual_Keyed
9402,2024-02-16 13:59:00,26,1358,web,Fashion,US,Chip
9403,2024-02-16 14:00:00,83,6925,mobile,Digital Goods,UK,Manual_Keyed
9404,2024-02-16 14:00:00,54,6925,mobile,Digital Goods,CA,Manual_Keyed
9405,2024-02-16 14:00:00,76,6925,mobile,Digital Goods,UK,Manual_Keyed
9406,2024-02-16 14:01:00,72,6925,mobile,Digital Goods,AU,Manual_Keyed
9407,2024-02-16 14:02:00,65,6925,mobile,Digital Goods,AU,Manual_Keyed
9408,2024-02-16 14:03:00,58,6925,mobile,Digital Goods,AU,Manual_Keyed
9409,2024-02-16 14:04:00,63,1288,mobile,Digital Goods,UK,Manual_Keyed
9410,2024-02-16 14:04:00,72,1288,mobile,Digital Goods,UK,Manual_Keyed
9411,2024-02-16 14:04:00,76,1288,mobile,Digital Goods,AU,Manual_Keyed
9412,2024-02-16 14:05:00,52,1288,mobile,Digital Goods,UK,Manual_Keyed
9413,2024-02-16 14:06:00,71,1288,mobile,Digital Goods,UK,Manual_Keyed
9414,2024-02-16 14:06:00,70,1288,mobile,Digital Goods,CA,Manual_Keyed
9415,2024-02-16 14:07:00,58,1288,mobile,Digital Goods,AU,Manual_Keyed
9416,2024-02-16 14:08:00,66,2036,mobile,Digital Goods,AU,Manual_Keyed
9417,2024-02-16 14:09:00,81,2036,mobile,Digital Goods,CA,Manual_Keyed
9418,2024-02-16 14:10:00,59,2036,mobile,Digital Goods,DE,Manual_Keyed
9419,2024-02-16 14:23:00,475,6117,web,Electronics,AU,Contactless
9420,2024-02-16 14:26:00,256,7224,mobile,Travel,US,Chip
9421,2024-02-16 14:34:00,29,4971,web,Grocery,AU,Chip
9422,2024-02-16 14:48:00,242,2939,mobile,Travel,US,Contactless
9423,2024-02-16 14:49:00,50,2891,mobile,Digital Goods,CA,Manual_Keyed
9424,2024-02-16 14:49:00,73,2891,mobile,Digital Goods,CA,Manual_Keyed
9425,2024-02-16 14:50:00,60,2891,mobile,Digital Goods,AU,Manual_Keyed
9426,2024-02-16 14:51:00,84,2891,mobile,Digital Goods,UK,Manual_Keyed
9427,2024-02-16 14:52:00,51,2891,mobile,Digital Goods,AU,Manual_Keyed
9428,2024-02-16 14:53:00,75,2891,mobile,Digital Goods,AU,Manual_Keyed
9429,2024-02-16 15:03:00,351,3453,web,Fashion,AU,Manual_Keyed
9430,2024-02-16 15:12:00,229,4860,mobile,Travel,CA,Contactless
9431,2024-02-16 15:21:00,61,2814,web,Fashion,US,Chip
9432,2024-02-16 15:34:00,464,5830,mobile,Grocery,US,Chip
9433,2024-02-16 15:34:00,88,6865,mobile,Digital Goods,UK,Manual_Keyed
9434,2024-02-16 15:34:00,59,6865,mobile,Digital Goods,AU,Manual_Keyed
9435,2024-02-16 15:35:00,61,6865,mobile,Digital Goods,DE,Manual_Keyed
9436,2024-02-16 15:35:00,74,6865,mobile,Digital Goods,DE,Manual_Keyed
9437,2024-02-16 15:36:00,79,6865,mobile,Digital Goods,AU,Manual_Keyed
9438,2024-02-16 15:36:00,87,6865,mobile,Digital Goods,UK,Manual_Keyed
9439,2024-02-16 15:45:00,376,7880,mobile,Digital Goods,US,Chip
9440,2024-02-16 15:46:00,68,2920,mobile,Digital Goods,CA,Manual_Keyed
9441,2024-02-16 15:47:00,68,2920,mobile,Digital Goods,UK,Manual_Keyed
9442,2024-02-16 15:47:00,80,2920,mobile,Digital Goods,CA,Manual_Keyed
9443,2024-02-16 15:47:00,70,2920,mobile,Digital Goods,DE,Manual_Keyed
9444,2024-02-16 15:48:00,82,2920,mobile,Digital Goods,AU,Manual_Keyed
9445,2024-02-16 15:49:00,64,2920,mobile,Digital Goods,AU,Manual_Keyed
9446,2024-02-16 15:49:00,83,2920,mobile,Digital Goods,UK,Manual_Keyed
9447,2024-02-16 15:50:00,58,1325,mobile,Digital Goods,CA,Manual_Keyed
9448,2024-02-16 15:50:00,75,1325,mobile,Digital Goods,UK,Manual_Keyed
9449,2024-02-16 15:51:00,75,1325,mobile,Digital Goods,UK,Manual_Keyed
9450,2024-02-16 15:52:00,83,1325,mobile,Digital Goods,UK,Manual_Keyed
9451,2024-02-16 15:53:00,67,1325,mobile,Digital Goods,AU,Manual_Keyed
9452,2024-02-16 15:58:00,492,2146,mobile,Fashion,UK,Manual_Keyed
9453,2024-02-16 16:01:00,489,7993,mobile,Travel,UK,Contactless
9454,2024-02-16 16:12:00,2732,5734,tablet,Travel,US,Manual_Keyed
9455,2024-02-16 16:19:00,76,1182,mobile,Digital Goods,UK,Chip
9456,2024-02-16 16:19:00,70,7537,mobile,Digital Goods,UK,Manual_Keyed
9457,2024-02-16 16:20:00,75,7537,mobile,Digital Goods,CA,Manual_Keyed
9458,2024-02-16 16:21:00,62,7537,mobile,Digital Goods,UK,Manual_Keyed
9459,2024-02-16 16:21:00,69,7537,mobile,Digital Goods,UK,Manual_Keyed
9460,2024-02-16 16:22:00,78,7537,mobile,Digital Goods,CA,Manual_Keyed
9461,2024-02-16 16:23:00,52,7537,mobile,Digital Goods,CA,Manual_Keyed
9462,2024-02-16 16:23:00,85,7537,mobile,Digital Goods,CA,Manual_Keyed
9463,2024-02-16 16:24:00,87,2743,mobile,Digital Goods,UK,Manual_Keyed
9464,2024-02-16 16:24:00,59,2743,mobile,Digital Goods,DE,Manual_Keyed
9465,2024-02-16 16:25:00,78,2743,mobile,Digital Goods,UK,Manual_Keyed
9466,2024-02-16 16:25:00,64,2743,mobile,Digital Goods,CA,Manual_Keyed
9467,2024-02-16 16:26:00,77,2743,mobile,Digital Goods,DE,Manual_Keyed
9468,2024-02-16 16:26:00,76,2743,mobile,Digital Goods,DE,Manual_Keyed
9469,2024-02-16 16:27:00,52,2743,mobile,Digital Goods,UK,Manual_Keyed
9470,2024-02-16 16:34:00,479,7250,web,Travel,DE,Contactless
9471,2024-02-16 16:46:00,170,5943,web,Digital Goods,DE,Contactless
9472,2024-02-16 16:52:00,466,5867,web,Digital Goods,AU,Contactless
9473,2024-02-16 16:59:00,271,4978,mobile,Digital Goods,US,Chip
9474,2024-02-16 17:04:00,212,2385,mobile,Grocery,US,Contactless
9475,2024-02-16 17:14:00,35,3400,mobile,Digital Goods,US,Chip
9476,2024-02-16 17:22:00,235,3212,tablet,Travel,US,Chip
9477,2024-02-16 17:31:00,184,1689,mobile,Fashion,DE,Chip
9478,2024-02-16 17:36:00,439,5704,mobile,Travel,US,Chip
9479,2024-02-16 17:48:00,392,1522,web,Grocery,US,Chip
9480,2024-02-16 17:59:00,33,4148,web,Travel,US,Chip
9481,2024-02-16 18:09:00,137,6373,tablet,Grocery,US,Chip
9482,2024-02-16 18:10:00,75,1703,mobile,Digital Goods,AU,Manual_Keyed
9483,2024-02-16 18:10:00,59,1703,mobile,Digital Goods,DE,Manual_Keyed
9484,2024-02-16 18:11:00,57,1703,mobile,Digital Goods,AU,Manual_Keyed
9485,2024-02-16 18:12:00,67,1703,mobile,Digital Goods,UK,Manual_Keyed
9486,2024-02-16 18:13:00,81,1703,mobile,Digital Goods,UK,Manual_Keyed
9487,2024-02-16 18:13:00,77,1703,mobile,Digital Goods,UK,Manual_Keyed
9488,2024-02-16 18:14:00,83,1703,mobile,Digital Goods,UK,Manual_Keyed
9489,2024-02-16 18:24:00,458,7542,mobile,Digital Goods,AU,Contactless
9490,2024-02-16 18:25:00,56,3715,mobile,Digital Goods,DE,Manual_Keyed
9491,2024-02-16 18:25:00,64,3715,mobile,Digital Goods,AU,Manual_Keyed
9492,2024-02-16 18:26:00,85,3715,mobile,Digital Goods,AU,Manual_Keyed
9493,2024-02-16 18:27:00,64,5434,mobile,Digital Goods,AU,Manual_Keyed
9494,2024-02-16 18:27:00,61,5434,mobile,Digital Goods,CA,Manual_Keyed
9495,2024-02-16 18:28:00,69,5434,mobile,Digital Goods,CA,Manual_Keyed
9496,2024-02-16 18:29:00,70,5434,mobile,Digital Goods,DE,Manual_Keyed
9497,2024-02-16 18:29:00,89,5434,mobile,Digital Goods,DE,Manual_Keyed
9498,2024-02-16 18:42:00,187,4667,web,Fashion,UK,Chip
9499,2024-02-16 18:43:00,53,7811,mobile,Digital Goods,CA,Manual_Keyed
9500,2024-02-16 18:44:00,66,7811,mobile,Digital Goods,AU,Manual_Keyed
9501,2024-02-16 18:45:00,54,7811,mobile,Digital Goods,CA,Manual_Keyed
9502,2024-02-16 18:45:00,57,7811,mobile,Digital Goods,DE,Manual_Keyed
9503,2024-02-16 18:46:00,77,7811,mobile,Digital Goods,AU,Manual_Keyed
9504,2024-02-16 18:55:00,12,7360,web,Grocery,US,Chip
9505,2024-02-16 19:04:00,2185,5073,mobile,Travel,US,Manual_Keyed
9506,2024-02-16 19:17:00,171,3918,mobile,Electronics,US,Manual_Keyed
9507,2024-02-16 19:18:00,51,2330,mobile,Digital Goods,CA,Manual_Keyed
9508,2024-02-16 19:18:00,67,2330,mobile,Digital Goods,DE,Manual_Keyed
9509,2024-02-16 19:19:00,73,2330,mobile,Digital Goods,AU,Manual_Keyed
9510,2024-02-16 19:20:00,57,2330,mobile,Digital Goods,DE,Manual_Keyed
9511,2024-02-16 19:21:00,60,2330,mobile,Digital Goods,AU,Manual_Keyed
9512,2024-02-16 19:22:00,56,2330,mobile,Digital Goods,CA,Manual_Keyed
9513,2024-02-16 19:22:00,86,2330,mobile,Digital Goods,AU,Manual_Keyed
9514,2024-02-16 19:30:00,146,2405,web,Digital Goods,DE,Chip
9515,2024-02-16 19:40:00,225,5249,tablet,Grocery,US,Contactless
9516,2024-02-16 19:48:00,132,4252,mobile,Digital Goods,AU,Chip
9517,2024-02-16 20:02:00,228,2475,mobile,Electronics,US,Manual_Keyed
9518,2024-02-16 20:16:00,335,5112,mobile,Fashion,US,Chip
9519,2024-02-16 20:31:00,248,5125,mobile,Electronics,US,Chip
9520,2024-02-16 20:31:00,68,1966,mobile,Digital Goods,UK,Manual_Keyed
9521,2024-02-16 20:32:00,56,1966,mobile,Digital Goods,AU,Manual_Keyed
9522,2024-02-16 20:33:00,77,1966,mobile,Digital Goods,DE,Manual_Keyed
9523,2024-02-16 20:33:00,77,1966,mobile,Digital Goods,CA,Manual_Keyed
9524,2024-02-16 20:33:00,68,1966,mobile,Digital Goods,CA,Manual_Keyed
9525,2024-02-16 20:34:00,74,1966,mobile,Digital Goods,DE,Manual_Keyed
9526,2024-02-16 20:34:00,75,7940,mobile,Digital Goods,CA,Manual_Keyed
9527,2024-02-16 20:35:00,75,7940,mobile,Digital Goods,CA,Manual_Keyed
9528,2024-02-16 20:35:00,50,7940,mobile,Digital Goods,CA,Manual_Keyed
9529,2024-02-16 20:36:00,62,7940,mobile,Digital Goods,UK,Manual_Keyed
9530,2024-02-16 20:37:00,62,7940,mobile,Digital Goods,DE,Manual_Keyed
9531,2024-02-16 20:37:00,68,7940,mobile,Digital Goods,AU,Manual_Keyed
9532,2024-02-16 20:51:00,485,1090,web,Travel,UK,Contactless
9533,2024-02-16 21:00:00,282,4410,mobile,Fashion,US,Contactless
9534,2024-02-16 21:04:00,223,6573,mobile,Fashion,DE,Chip
9535,2024-02-16 21:13:00,137,4527,web,Electronics,CA,Chip
9536,2024-02-16 21:25:00,50,3469,mobile,Grocery,US,Chip
9537,2024-02-16 21:25:00,57,1986,mobile,Digital Goods,AU,Manual_Keyed
9538,2024-02-16 21:26:00,83,1986,mobile,Digital Goods,CA,Manual_Keyed
9539,2024-02-16 21:26:00,80,1986,mobile,Digital Goods,DE,Manual_Keyed
9540,2024-02-16 21:27:00,70,5557,mobile,Digital Goods,DE,Manual_Keyed
9541,2024-02-16 21:27:00,65,5557,mobile,Digital Goods,AU,Manual_Keyed
9542,2024-02-16 21:28:00,75,5557,mobile,Digital Goods,UK,Manual_Keyed
9543,2024-02-16 21:29:00,52,5557,mobile,Digital Goods,UK,Manual_Keyed
9544,2024-02-16 21:29:00,51,5557,mobile,Digital Goods,CA,Manual_Keyed
9545,2024-02-16 21:33:00,344,2806,mobile,Digital Goods,US,Contactless
9546,2024-02-16 21:38:00,29,2632,mobile,Fashion,US,Contactless
9547,2024-02-16 21:39:00,71,3839,mobile,Digital Goods,CA,Manual_Keyed
9548,2024-02-16 21:40:00,88,3839,mobile,Digital Goods,AU,Manual_Keyed
9549,2024-02-16 21:40:00,69,3839,mobile,Digital Goods,UK,Manual_Keyed
9550,2024-02-16 21:40:00,67,3839,mobile,Digital Goods,CA,Manual_Keyed
9551,2024-02-16 21:41:00,62,3839,mobile,Digital Goods,DE,Manual_Keyed
9552,2024-02-16 21:41:00,52,3839,mobile,Digital Goods,DE,Manual_Keyed
9553,2024-02-16 21:55:00,330,1744,web,Grocery,US,Contactless
9554,2024-02-16 21:55:00,88,4482,mobile,Digital Goods,UK,Manual_Keyed
9555,2024-02-16 21:56:00,85,4482,mobile,Digital Goods,UK,Manual_Keyed
9556,2024-02-16 21:57:00,59,4482,mobile,Digital Goods,CA,Manual_Keyed
9557,2024-02-16 21:57:00,76,4482,mobile,Digital Goods,DE,Manual_Keyed
9558,2024-02-16 21:58:00,76,4482,mobile,Digital Goods,AU,Manual_Keyed
9559,2024-02-16 21:59:00,71,5287,mobile,Digital Goods,DE,Manual_Keyed
9560,2024-02-16 22:00:00,56,5287,mobile,Digital Goods,UK,Manual_Keyed
9561,2024-02-16 22:00:00,81,5287,mobile,Digital Goods,UK,Manual_Keyed
9562,2024-02-16 22:01:00,64,5287,mobile,Digital Goods,AU,Manual_Keyed
9563,2024-02-16 22:02:00,82,5902,mobile,Digital Goods,UK,Manual_Keyed
9564,2024-02-16 22:03:00,79,5902,mobile,Digital Goods,CA,Manual_Keyed
9565,2024-02-16 22:03:00,65,5902,mobile,Digital Goods,CA,Manual_Keyed
9566,2024-02-16 22:11:00,363,1311,mobile,Digital Goods,US,Chip
9567,2024-02-16 22:19:00,68,4481,mobile,Digital Goods,DE,Contactless
9568,2024-02-16 22:22:00,421,5420,mobile,Travel,DE,Contactless
9569,2024-02-16 22:22:00,57,1632,mobile,Digital Goods,DE,Manual_Keyed
9570,2024-02-16 22:23:00,84,1632,mobile,Digital Goods,DE,Manual_Keyed
9571,2024-02-16 22:23:00,79,1632,mobile,Digital Goods,UK,Manual_Keyed
9572,2024-02-16 22:24:00,61,1632,mobile,Digital Goods,DE,Manual_Keyed
9573,2024-02-16 22:31:00,210,4822,web,Digital Goods,US,Chip
9574,2024-02-16 22:36:00,49,3775,tablet,Grocery,US,Contactless
9575,2024-02-16 22:41:00,487,3117,mobile,Electronics,US,Manual_Keyed
9576,2024-02-16 22:53:00,28,7790,web,Electronics,DE,Chip
9577,2024-02-16 23:06:00,164,7409,mobile,Electronics,UK,Chip
9578,2024-02-16 23:16:00,1393,2257,mobile,Travel,US,Manual_Keyed
9579,2024-02-16 23:17:00,57,6962,mobile,Digital Goods,AU,Manual_Keyed
9580,2024-02-16 23:18:00,88,6962,mobile,Digital Goods,AU,Manual_Keyed
9581,2024-02-16 23:18:00,86,6962,mobile,Digital Goods,DE,Manual_Keyed
9582,2024-02-16 23:19:00,64,6962,mobile,Digital Goods,CA,Manual_Keyed
9583,2024-02-16 23:19:00,83,6962,mobile,Digital Goods,DE,Manual_Keyed
9584,2024-02-16 23:20:00,56,6962,mobile,Digital Goods,UK,Manual_Keyed
9585,2024-02-16 23:31:00,416,6743,mobile,Fashion,US,Chip
9586,2024-02-16 23:39:00,32,7500,mobile,Grocery,US,Chip
9587,2024-02-16 23:44:00,352,6011,web,Digital Goods,AU,Chip
9588,2024-02-16 23:50:00,427,4209,mobile,Grocery,US,Chip
9589,2024-02-17 00:01:00,99,1464,web,Digital Goods,DE,Contactless
9590,2024-02-17 00:01:00,68,1039,mobile,Digital Goods,UK,Manual_Keyed
9591,2024-02-17 00:02:00,63,1039,mobile,Digital Goods,AU,Manual_Keyed
9592,2024-02-17 00:02:00,79,1039,mobile,Digital Goods,DE,Manual_Keyed
9593,2024-02-17 00:03:00,51,1039,mobile,Digital Goods,CA,Manual_Keyed
9594,2024-02-17 00:13:00,1197,1778,mobile,Travel,DE,Manual_Keyed
9595,2024-02-17 00:18:00,45,3877,mobile,Electronics,US,Contactless
9596,2024-02-17 00:30:00,228,6328,web,Digital Goods,US,Chip
9597,2024-02-17 00:42:00,339,7038,mobile,Travel,US,Chip
9598,2024-02-17 00:48:00,238,6135,mobile,Grocery,AU,Contactless
9599,2024-02-17 00:53:00,304,6638,web,Fashion,US,Contactless
9600,2024-02-17 01:01:00,2900,4732,mobile,Travel,US,Manual_Keyed
9601,2024-02-17 01:06:00,160,3924,web,Electronics,DE,Contactless
9602,2024-02-17 01:20:00,366,6904,tablet,Digital Goods,US,Contactless
9603,2024-02-17 01:21:00,78,3832,mobile,Digital Goods,UK,Manual_Keyed
9604,2024-02-17 01:21:00,73,3832,mobile,Digital Goods,AU,Manual_Keyed
9605,2024-02-17 01:22:00,59,3832,mobile,Digital Goods,DE,Manual_Keyed
9606,2024-02-17 01:23:00,76,3832,mobile,Digital Goods,CA,Manual_Keyed
9607,2024-02-17 01:24:00,57,3832,mobile,Digital Goods,CA,Manual_Keyed
9608,2024-02-17 01:24:00,76,3832,mobile,Digital Goods,DE,Manual_Keyed
9609,2024-02-17 01:36:00,436,5508,web,Fashion,US,Manual_Keyed
9610,2024-02-17 01:46:00,419,6145,web,Electronics,CA,Chip
9611,2024-02-17 02:00:00,1004,1059,mobile,Travel,CA,Manual_Keyed
9612,2024-02-17 02:08:00,91,1606,mobile,Grocery,UK,Contactless
9613,2024-02-17 02:09:00,87,2894,mobile,Digital Goods,AU,Manual_Keyed
9614,2024-02-17 02:10:00,73,2894,mobile,Digital Goods,AU,Manual_Keyed
9615,2024-02-17 02:11:00,68,2894,mobile,Digital Goods,UK,Manual_Keyed
9616,2024-02-17 02:11:00,80,2894,mobile,Digital Goods,DE,Manual_Keyed
9617,2024-02-17 02:11:00,56,2894,mobile,Digital Goods,AU,Manual_Keyed
9618,2024-02-17 02:12:00,81,2894,mobile,Digital Goods,UK,Manual_Keyed
9619,2024-02-17 02:12:00,51,2894,mobile,Digital Goods,UK,Manual_Keyed
9620,2024-02-17 02:13:00,58,3144,mobile,Digital Goods,UK,Manual_Keyed
9621,2024-02-17 02:14:00,79,3144,mobile,Digital Goods,AU,Manual_Keyed
9622,2024-02-17 02:15:00,69,3144,mobile,Digital Goods,AU,Manual_Keyed
9623,2024-02-17 02:15:00,85,3144,mobile,Digital Goods,CA,Manual_Keyed
9624,2024-02-17 02:28:00,320,4341,mobile,Travel,CA,Chip
9625,2024-02-17 02:33:00,368,1611,mobile,Electronics,US,Contactless
9626,2024-02-17 02:39:00,327,4538,web,Fashion,AU,Chip
9627,2024-02-17 02:48:00,296,1555,mobile,Grocery,UK,Contactless
9628,2024-02-17 02:59:00,387,4262,mobile,Electronics,UK,Contactless
9629,2024-02-17 03:03:00,465,7778,web,Digital Goods,AU,Chip
9630,2024-02-17 03:04:00,89,5149,mobile,Digital Goods,CA,Manual_Keyed
9631,2024-02-17 03:04:00,78,5149,mobile,Digital Goods,AU,Manual_Keyed
9632,2024-02-17 03:05:00,87,5149,mobile,Digital Goods,UK,Manual_Keyed
9633,2024-02-17 03:05:00,57,5149,mobile,Digital Goods,CA,Manual_Keyed
9634,2024-02-17 03:17:00,1770,6327,tablet,Travel,US,Manual_Keyed
9635,2024-02-17 03:22:00,402,5806,web,Grocery,DE,Contactless
9636,2024-02-17 03:26:00,162,3055,mobile,Travel,US,Chip
9637,2024-02-17 03:40:00,127,7914,mobile,Digital Goods,US,Chip
9638,2024-02-17 03:41:00,52,1669,mobile,Digital Goods,AU,Manual_Keyed
9639,2024-02-17 03:42:00,74,1669,mobile,Digital Goods,DE,Manual_Keyed
9640,2024-02-17 03:43:00,86,1669,mobile,Digital Goods,AU,Manual_Keyed
9641,2024-02-17 03:43:00,75,1669,mobile,Digital Goods,UK,Manual_Keyed
9642,2024-02-17 03:46:00,379,7099,web,Digital Goods,US,Contactless
9643,2024-02-17 03:48:00,427,7550,mobile,Digital Goods,US,Chip
9644,2024-02-17 04:01:00,372,5208,mobile,Digital Goods,US,Chip
9645,2024-02-17 04:02:00,78,4438,mobile,Digital Goods,AU,Manual_Keyed
9646,2024-02-17 04:03:00,89,4438,mobile,Digital Goods,DE,Manual_Keyed
9647,2024-02-17 04:03:00,86,4438,mobile,Digital Goods,AU,Manual_Keyed
9648,2024-02-17 04:09:00,493,1538,mobile,Grocery,AU,Contactless
9649,2024-02-17 04:23:00,302,6485,mobile,Electronics,US,Chip
9650,2024-02-17 04:38:00,144,6811,mobile,Travel,UK,Contactless
9651,2024-02-17 04:38:00,83,5568,mobile,Digital Goods,CA,Manual_Keyed
9652,2024-02-17 04:39:00,60,5568,mobile,Digital Goods,CA,Manual_Keyed
9653,2024-02-17 04:40:00,61,5568,mobile,Digital Goods,AU,Manual_Keyed
9654,2024-02-17 04:40:00,83,5568,mobile,Digital Goods,UK,Manual_Keyed
9655,2024-02-17 04:41:00,52,5568,mobile,Digital Goods,DE,Manual_Keyed
9656,2024-02-17 04:41:00,71,5568,mobile,Digital Goods,DE,Manual_Keyed
9657,2024-02-17 04:42:00,79,5568,mobile,Digital Goods,CA,Manual_Keyed
9658,2024-02-17 04:42:00,72,3419,mobile,Digital Goods,CA,Manual_Keyed
9659,2024-02-17 04:43:00,80,3419,mobile,Digital Goods,UK,Manual_Keyed
9660,2024-02-17 04:43:00,60,3419,mobile,Digital Goods,DE,Manual_Keyed
9661,2024-02-17 04:44:00,70,3419,mobile,Digital Goods,CA,Manual_Keyed
9662,2024-02-17 04:45:00,64,3419,mobile,Digital Goods,UK,Manual_Keyed
9663,2024-02-17 04:52:00,215,1315,mobile,Travel,AU,Chip
9664,2024-02-17 05:00:00,427,5288,tablet,Grocery,US,Chip
9665,2024-02-17 05:06:00,308,2932,mobile,Electronics,US,Chip
9666,2024-02-17 05:16:00,182,2280,mobile,Grocery,AU,Chip
9667,2024-02-17 05:22:00,427,6580,tablet,Electronics,DE,Chip
9668,2024-02-17 05:31:00,895,4493,web,Travel,AU,Manual_Keyed
9669,2024-02-17 05:35:00,339,5590,mobile,Grocery,DE,Contactless
9670,2024-02-17 05:47:00,186,1772,web,Digital Goods,CA,Manual_Keyed
9671,2024-02-17 05:59:00,293,6042,mobile,Fashion,US,Chip
9672,2024-02-17 06:00:00,76,1438,mobile,Digital Goods,AU,Manual_Keyed
9673,2024-02-17 06:01:00,81,1438,mobile,Digital Goods,AU,Manual_Keyed
9674,2024-02-17 06:01:00,60,1438,mobile,Digital Goods,UK,Manual_Keyed
9675,2024-02-17 06:01:00,67,1438,mobile,Digital Goods,CA,Manual_Keyed
9676,2024-02-17 06:02:00,74,1438,mobile,Digital Goods,AU,Manual_Keyed
